LAP_ID,BRAND,LAP_TYPE,INCHES,SCREEN_RESOLUTION,LAP_CPU,CPU_SUBCATEGORY,RAM_SIZE_GB,MEMORY_SIZE,MEMORY_TYPE,LAP_GPU,GPU_SUBCATEGORY,OS,WEIGHT_KG,PRICE
1133,HP,Ultrabook,15.6,"Full HD 1920x1080","Intel "," Core i7 7500U 2.7GHz",8,"256GB ",SSD,"Intel "," HD Graphics 620","Windows 10",1.84,40067
1134,Acer,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i5 7200U 2.5GHz",4,"1TB ",HDD,"Nvidia "," GeForce 940MX","Windows 10",2.23,32820
1135,Lenovo,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i7 6500U 2.5GHz",16,"1.0TB ",Hybrid,"AMD "," Radeon R7 M360","Windows 10",2.50,58555
1136,HP,Workstation,17.3,"IPS Panel Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",8,"256GB ",SSD,"Nvidia "," Quadro M3000M","Windows 7",3.00,210424
1137,Dell,Notebook,15.6,1366x768,"Intel "," Core i5 7200U 2.5GHz",8,"1TB ",HDD,"AMD "," Radeon R7 M445","Windows 10",2.50,41772
1138,MSI,Gaming,17.3,"Full HD 1920x1080","Intel "," Core i7 6820HQ 2.7GHz",16,"256GB ",HDD,"Nvidia "," GeForce GTX 980M","Windows 10",3.78,127819
1139,HP,Ultrabook,15.6,"Full HD 1920x1080","Intel "," Core i7 6500U 2.5GHz",8,"256GB ",SSD,"Intel "," HD Graphics 520","Windows 7",1.88,115709
1140,Lenovo,"2 in 1 Convertible",14.0,"IPS Panel Touchscreen 2560x1440","Intel "," Core i7 6600U 2.6GHz",16,"512GB ",SSD,"Intel "," HD Graphics 520","Windows 10",2.80,130003
1141,MSI,Gaming,15.6,"Full HD 1920x1080","Intel "," Core i7 7700HQ 2.8GHz",8,"128GB ",HDD,"Nvidia "," GeForce GTX 1050","Windows 10",2.40,60888
1142,HP,"2 in 1 Convertible",13.3,"Full HD / Touchscreen 1920x1080","Intel "," Core i5 6300U 2.4GHz",8,"256GB ",SSD,"Intel "," HD Graphics 520","Windows 10",1.48,86793
1143,HP,Workstation,15.6,"IPS Panel Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",8,"256GB ",SSD,"Nvidia "," Quadro M1000M","Windows 7",2.59,118761
1144,HP,"2 in 1 Convertible",13.3,"Touchscreen 2560x1440","Intel "," Core i7 6600U 2.6GHz",8,"256GB ",SSD,"Intel "," HD Graphics 520","Windows 10",1.48,95851
1145,HP,Workstation,15.6,"Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",8,"256GB ",SSD,"Nvidia "," Quadro M1000M","Windows 7",2.00,101179
1146,HP,Ultrabook,12.5,"Full HD 1920x1080","Intel "," Core i7 6500U 2.50GHz",8,"256GB ",SSD,"Intel "," HD Graphics 520","Windows 7",1.26,122381
1147,Dell,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i7 7500U 2.7GHz",8,"256GB ",SSD,"Nvidia "," GeForce 940MX","Windows 10",2.18,53807
1148,HP,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i5 6200U 2.3GHz",8,"256GB ",SSD,"Intel "," HD Graphics 520","Windows 7",1.88,84129
1149,Lenovo,"2 in 1 Convertible",14.0,"IPS Panel Touchscreen 2560x1440","Intel "," Core i7 6500U 2.5GHz",8,"256GB ",SSD,"Intel "," HD Graphics 520","Windows 10",1.27,124622
1150,Lenovo,Notebook,15.6,1366x768,"Intel "," Core i3 6006U 2.0GHz",4,"1TB ",HDD,"Intel "," HD Graphics 520","No OS",1.90,18062
1151,HP,Notebook,15.6,1366x768,"AMD "," E-Series 7110 1.8GHz",4,"500GB ",HDD,"AMD "," Radeon R2 Graphics","Windows 10",1.86,15824
1152,Lenovo,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i5 6200U 2.3GHz",8,"1TB ",HDD,"AMD "," Radeon R5 M330","No OS",2.32,31915
1153,Dell,Gaming,15.6,"Full HD 1920x1080","Intel "," Core i7 7700HQ 2.8GHz",8,"1TB ",HDD,"Nvidia "," GeForce GTX 1050Ti","Windows 10",2.62,63883
1154,Dell,Notebook,15.6,"IPS Panel Touchscreen / 4K Ultra HD 3840x2160","Intel "," Core i5 6300HQ 2.3GHz",8,"256GB ",SSD,"Nvidia "," GeForce 960M","Windows 10",2.04,119916
1155,HP,Notebook,15.6,"Full HD 1920x1080","AMD "," A6-Series A6-9220 2.5GHz",4,"256GB ",SSD,"AMD "," Radeon 520","Windows 10",1.91,25515
1156,MSI,Gaming,17.3,"Full HD 1920x1080","Intel "," Core i7 7700HQ 2.8GHz",16,"256GB ",HDD,"Nvidia "," GeForce GTX 1050 Ti","Windows 10",2.70,79536
1157,Lenovo,Ultrabook,14.0,"Full HD 1920x1080","Intel "," Core i7 6600U 2.6GHz",12,"512GB ",SSD,"Intel "," HD Graphics 520","Windows 7",1.40,122491
1158,Lenovo,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i5 6200U 2.3GHz",8,"1.0TB ",Hybrid,"AMD "," Radeon R5 M330","Windows 10",2.50,42011
1159,HP,"2 in 1 Convertible",13.3,"Touchscreen 2560x1440","Intel "," Core i7 6600U 2.6GHz",8,"512GB ",SSD,"Intel "," HD Graphics 520","Windows 10",1.48,108744
1160,Lenovo,Ultrabook,14.0,"Full HD 1920x1080","Intel "," Core i7 6600U 2.6GHz",8,"256GB ",SSD,"Intel "," HD Graphics 520","Windows 7",1.70,79867
1161,MSI,Gaming,14.0,"Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",16,"256GB ",HDD,"Nvidia "," GeForce GTX 970M","Windows 10",1.70,94252
1162,HP,Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel "," Core i7 7700HQ 2.8GHz",8,"1TB ",HDD,"Nvidia "," GeForce GTX 1050","Windows 10",2.62,47899
1163,Lenovo,Notebook,15.6,1366x768,"Intel "," Core i3 6006U 2.0GHz",8,"1TB ",HDD,"Intel "," HD Graphics 520","Windows 10",2.20,24456
1164,HP,Notebook,15.6,1366x768,"Intel "," Core i5 6200U 2.3GHz",4,"500GB ",HDD,"Intel "," HD Graphics 520","No OS",2.10,25414
1165,Dell,Gaming,15.6,"4K Ultra HD 3840x2160","Intel "," Core i7 7700HQ 2.8GHz",8,"128GB ",HDD,"Nvidia "," GeForce GTX 1050 Ti","Windows 10",2.62,79813
1166,Lenovo,Notebook,15.6,"IPS Panel Full HD 1920x1080","Intel "," Core i5 7200U 2.5GHz",8,"256GB ",SSD,"Intel "," HD Graphics 620","Windows 10",1.95,74059
1167,Lenovo,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i3 6006U 2GHz",4,"1TB ",HDD,"Nvidia "," GeForce 920MX ","Windows 10",2.20,24935
1168,HP,Notebook,14.0,1366x768,"Intel "," Celeron Dual Core N3060 1.6GHz",2,"32GB ",STORAGE,"Intel "," HD Graphics 400","Windows 10",1.44,13267
1169,MSI,Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel "," Core i7 7500U 2.7GHz",8,"1TB ",HDD,"Nvidia "," GeForce GTX 1050","Windows 10",2.20,44702
1170,HP,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i7 6500U 2.5GHz",8,"256GB ",SSD,"Intel "," HD Graphics 520","Windows 10",1.96,36177
1171,HP,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i7 8550U 1.8GHz",16,"512GB ",SSD,"Intel "," UHD Graphics 620","Windows 10",2.10,61752
1172,Asus,Notebook,15.6,1366x768,"Intel "," Celeron Dual Core N3050 1.6GHz",4,"500GB ",HDD,"Intel "," HD Graphics","Windows 10",2.20,19660
1173,Lenovo,Notebook,15.6,1366x768,"Intel "," Core i5 6200U 2.3GHz",4,"500GB ",HDD,"Intel "," HD Graphics 520","No OS",2.10,21205
1174,Lenovo,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i7 7500U 2.7GHz",8,"1TB ",HDD,"Nvidia "," GeForce 940MX","No OS",2.20,37776
1175,Asus,Notebook,14.0,"Full HD 1920x1080","Intel "," Core i3 7100U 2.4GHz",4,"256GB ",SSD,"Intel "," HD Graphics 620","Windows 10",2.00,40972
1176,Lenovo,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i7 6500U 2.5GHz",4,"1.0TB ",Hybrid,"Intel "," HD Graphics 520","Windows 7",2.32,43956
1177,Lenovo,Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",16,"512GB ",SSD,"Nvidia "," GeForce GTX 960","Windows 10",3.31,69530
1178,MSI,Gaming,15.6,"Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",16,"128GB ",HDD,"Nvidia "," GeForce GTX 970M","Windows 10",1.91,114732
1179,HP,Notebook,15.6,1366x768,"Intel "," Core i3 6100U 2.3GHz",4,"500GB ",HDD,"Intel "," HD Graphics 520","Windows 10",2.07,34632
1180,Lenovo,"2 in 1 Convertible",14.0,"IPS Panel Touchscreen 2560x1440","Intel "," Core i5 6200U 2.3GHz",8,"256GB ",SSD,"Intel "," HD Graphics 520","Windows 10",1.36,87219
1181,Lenovo,Ultrabook,15.6,"Full HD 1920x1080","Intel "," Core i7 7500U 2.7GHz",6,"256GB ",SSD,"Nvidia "," GeForce 920M","Windows 10",1.54,44276
1182,Dell,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i7 7500U 2.7GHz",8,"256GB ",SSD,"Nvidia "," GeForce GT 940MX",Linux,1.98,47686
1183,Acer,Notebook,15.6,1366x768,"Intel "," Celeron Dual Core N3350 2GHz",4,"500GB ",HDD,"Intel "," HD Graphics 500","Windows 10",2.10,17742
1184,HP,Notebook,15.6,"IPS Panel Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",6,"1TB ",HDD,"Nvidia "," GeForce GTX 960M","Windows 10",2.18,42571
1185,Asus,Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",8,"256GB ",HDD,"Nvidia "," GeForce GTX 960M","Windows 10",2.59,48432
1186,Dell,"2 in 1 Convertible",15.6,"Full HD / Touchscreen 1920x1080","Intel "," Core i7 7500U 2.7GHz",16,"512GB ",SSD,"Intel "," HD Graphics 620","Windows 10",2.09,62817
1187,Acer,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i5 7200U 2.5GHz",4,"256GB ",SSD,"Nvidia "," GeForce 940MX","Windows 10",2.23,36816
1188,Dell,Ultrabook,13.3,"Quad HD+ / Touchscreen 3200x1800","Intel "," Core i5 6300U 2.4GHz",8,"256GB ",SSD,"Intel "," HD Graphics 520",Linux,1.23,58555
1189,Acer,Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel "," Core i7 7700HQ 2.8GHz",16,"256GB ",HDD,"Nvidia "," GeForce GTX 1070","Windows 10",4.20,138475
1190,Lenovo,Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel "," Core i5 7300HQ 2.5GHz",8,"1TB ",HDD,"Nvidia "," GeForce GTX 1050","Windows 10",2.40,43636
1191,Samsung,"2 in 1 Convertible",12.3,"IPS Panel Touchscreen 2400x1600","Samsung "," Cortex A72&A53 2.0GHz",4,"32GB ",STORAGE,"ARM "," Mali T860 MP4","Chrome OS",1.15,35112
1192,HP,Notebook,15.6,1366x768,"Intel "," Core i5 7200U 2.5GHz",4,"500GB ",HDD,"Intel "," HD Graphics 620","Windows 10",1.86,25841
1193,Apple,Ultrabook,12.0,"IPS Panel Retina Display 2304x1440","Intel "," Core M 1.1GHz",8,"256GB ",STORAGE,"Intel "," HD Graphics 5300","Mac OS X",0.92,61965
1194,Dell,"2 in 1 Convertible",13.3,"IPS Panel Full HD / Touchscreen 1920x1080","Intel "," Core i5 7200U 2.5GHz",8,"256GB ",SSD,"Intel "," HD Graphics 620","Windows 10",1.60,63883
1195,HP,Notebook,15.6,"IPS Panel Full HD 1920x1080","Intel "," Core i7 7700HQ 2.8GHz",12,"128GB ",HDD,"Nvidia "," GeForce GTX 1050","Windows 10",2.21,70703
1196,Lenovo,Notebook,15.6,1366x768,"Intel "," Core i3 6006U 2GHz",4,"1TB ",HDD,"AMD "," Radeon R5 M430","No OS",1.90,19607
1197,Asus,Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",16,"512GB ",HDD,"Nvidia "," GeForce GTX 980M","Windows 10",4.30,114552
1198,Acer,Notebook,15.6,1366x768,"Intel "," Celeron Dual Core N3350 2GHz",4,"1TB ",HDD,"Intel "," HD Graphics 500",Linux,2.10,14492
1199,MSI,Gaming,17.3,"Full HD 1920x1080","Intel "," Core i7 7700HQ 2.8GHz",16,"256GB ",HDD,"Nvidia "," GeForce GTX 1060","Windows 10",2.43,109165
1200,Dell,Notebook,15.6,1366x768,"Intel "," Core i3 6006U 2.0GHz",4,"128GB ",SSD,"AMD "," Radeon R7 M440","Windows 10",2.30,26587
1201,Lenovo,Notebook,15.6,1366x768,"Intel "," Core i7 6500U 2.5GHz",8,"500GB ",HDD,"Nvidia "," GeForce 920MX","No OS",2.20,33513
1203,Dell,Ultrabook,13.3,"Quad HD+ / Touchscreen 3200x1800","Intel "," Core i7 7500U 2.7GHz",16,"512GB ",SSD,"Intel "," HD Graphics 620","Windows 10",1.20,142790
1204,Asus,Gaming,15.6,"Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",8,"1TB ",HDD,"Nvidia "," GeForce GTX 1060","Windows 10",2.20,62284
1205,Dell,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i5 7200U 2.5GHz",8,"256GB ",SSD,"AMD "," Radeon R7 M445","Windows 10",2.36,47366
1206,HP,Notebook,15.6,1366x768,"Intel "," Core i5 7200U 2.5GHz",8,"256GB ",SSD,"Intel "," HD Graphics 620","Windows 10",1.91,30849
1207,Lenovo,Notebook,15.6,1366x768,"AMD "," E-Series 9000 2.2GHz",4,"500GB ",HDD,"AMD "," Radeon R2 Graphics","Windows 10",2.20,15931
1208,Acer,Notebook,17.3,1600x900,"Intel "," Core i3 6006U 2.0GHz",8,"1TB ",HDD,"Nvidia "," GeForce 940MX","Windows 10",3.30,33513
1209,Asus,Gaming,15.6,"Full HD 1920x1080","Intel "," Core i7 7700HQ 2.8GHz",16,"256GB ",HDD,"Nvidia "," GeForce GTX 1070","Windows 10",2.20,130483
1210,Apple,Ultrabook,12.0,"IPS Panel Retina Display 2304x1440","Intel "," Core M 1.2GHz",8,"512GB ",STORAGE,"Intel "," HD Graphics 515","Mac OS X",0.92,68145
1211,Asus,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i7 7700HQ 2.8GHz",16,"128GB ",HDD,"Nvidia "," GeForce GTX 1060","Windows 10",2.20,93187
1212,MSI,Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",16,"256GB ",HDD,"Nvidia "," GeForce GTX 1060","Windows 10",2.43,103842
1213,Dell,"2 in 1 Convertible",15.6,"IPS Panel Full HD / Touchscreen 1920x1080","Intel "," Core i5 7200U 2.5GHz",8,"256GB ",SSD,"Intel "," HD Graphics 620","Windows 10",2.19,53227
1214,Asus,Gaming,17.3,"Full HD 1920x1080","Intel "," Core i7 7700HQ 2.8GHz",16,"256GB ",HDD,"Nvidia "," GeForce GTX 1060","Windows 10",2.90,103843
1215,Acer,Netbook,11.6,1366x768,"Intel "," Celeron Dual Core 3205U 1.5GHz",2,"32GB ",SSD,"Intel "," HD Graphics","Chrome OS",1.30,9271
1216,Acer,Notebook,17.3,1600x900,"Intel "," Core i3 6006U 2GHz",4,"1TB ",HDD,"Nvidia "," GeForce 940MX","Windows 10",3.30,31861
1217,Lenovo,Notebook,17.3,1600x900,"Intel "," Core i5 7200U 2.5GHz",8,"1TB ",HDD,"Intel "," HD Graphics 620","No OS",2.80,28718
1218,Lenovo,Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",8,"128GB ",HDD,"Nvidia "," GeForce GTX 960<U+039C>","Windows 10",2.60,67772
1219,Acer,"2 in 1 Convertible",14.0,"IPS Panel Full HD / Touchscreen 1920x1080","Intel "," Core i7 7Y75 1.3GHz",8,"256GB ",SSD,"Intel "," HD Graphics 615","Windows 10",1.20,61219
1220,Lenovo,Notebook,15.6,"IPS Panel Full HD 1920x1080","Intel "," Core i7 6600U 2.6GHz",8,"256GB ",SSD,"Intel "," HD Graphics 520","Windows 10",2.30,81465
1221,MSI,Gaming,15.6,"Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",8,"128GB ",HDD,"Nvidia "," GeForce GTX 1060","Windows 10",2.20,78647
1222,HP,Notebook,15.6,"Full HD 1920x1080","AMD "," A12-Series 9720P 2.7GHz",6,"1TB ",HDD,"AMD "," Radeon 530","Windows 10",2.10,28185
1223,Dell,Ultrabook,12.5,"Full HD / Touchscreen 1920x1080","Intel "," Core i5 6300U 2.4GHz",8,"256GB ",SSD,"Intel "," HD Graphics 520","Windows 7",1.26,91288
1224,Dell,"2 in 1 Convertible",15.0,"Full HD / Touchscreen 1920x1080","Intel "," Core i3 7100U 2.4GHz",4,"500GB ",HDD,"Intel "," HD Graphics 620","Windows 10",2.08,27120
1225,Asus,Notebook,15.6,1366x768,"Intel "," Pentium Quad Core N3710 1.6GHz",4,"1TB ",HDD,"Intel "," HD Graphics 405","Windows 10",2.65,16464
1226,Dell,Ultrabook,13.3,"Quad HD+ / Touchscreen 3200x1800","Intel "," Core i7 7500U 2.7GHz",8,"256GB ",SSD,"Intel "," HD Graphics 620","Windows 10",1.29,78695
1227,Dell,Notebook,15.6,1366x768,"Intel "," Core i5 7200U 2.5GHz",4,"1TB ",HDD,"Intel "," HD Graphics 520",Linux,2.18,27805
1228,Lenovo,Gaming,15.6,"IPS Panel Full HD / Touchscreen 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",16,"128GB ",HDD,"Nvidia "," GeForce GTX 960M","Windows 10",2.60,54825
1229,MSI,Gaming,15.6,"Full HD 1920x1080","Intel "," Core i7 7700HQ 2.8GHz",8,"128GB ",HDD,"Nvidia "," GeForce GTX 1050","Windows 10",2.20,61219
1230,Lenovo,Netbook,12.5,"IPS Panel Full HD / Touchscreen 1920x1080","Intel "," Core i7 6500U 2.50GHz",16,"512GB ",SSD,"Intel "," HD Graphics 520","Windows 10",1.30,87912
1231,Razer,Gaming,14.0,"Full HD 1920x1080","Intel "," Core i7 7700HQ 2.8GHz",16,"1TB ",SSD,"Nvidia "," GeForce GTX 1060","Windows 10",1.95,186427
1232,Dell,Notebook,15.6,"Touchscreen 1366x768","Intel "," Core i3 7100U 2.4GHz",8,"1TB ",HDD,"Intel "," HD Graphics 620","Windows 10",2.30,24989
1233,MSI,Gaming,17.3,"Full HD 1920x1080","Intel "," Core i7 7700HQ 2.8GHz",16,"256GB ",HDD,"Nvidia "," GeForce GTX 1060","Windows 10",2.70,85141
1234,Apple,Ultrabook,11.6,1366x768,"Intel "," Core i5 1.6GHz",4,"256GB ",STORAGE,"Intel "," HD Graphics 6000","Mac OS X",1.08,51096
1235,HP,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i3 6006U 2GHz",4,"1TB ",HDD,"Intel "," HD Graphics 520","Windows 10",2.10,25468
1236,HP,Ultrabook,14.0,2560x1440,"Intel "," Core i7 6500U 2.5GHz",8,"256GB ",SSD,"Intel "," HD Graphics 520","Windows 7",1.54,117120
1237,Dell,Notebook,15.6,1366x768,"Intel "," Core i5 6200U 2.3GHz",4,"500GB ",HDD,"Intel "," HD Graphics 520","Windows 7",2.24,39267
1238,MSI,Gaming,15.6,"Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",8,"128GB ",HDD,"Nvidia "," GeForce GTX 960M","Windows 10",2.30,62284
1239,Lenovo,Notebook,13.3,"IPS Panel Full HD 1920x1080","Intel "," Core i7 7500U 2.7GHz",16,"512GB ",SSD,"Intel "," HD Graphics 620","Windows 10",1.40,79867
1240,Lenovo,Notebook,15.6,"Full HD 1920x1080","AMD "," A12-Series 9720P 3.6GHz",6,"256GB ",SSD,"AMD "," Radeon 530","Windows 10",2.20,31839
1241,Asus,Ultrabook,13.3,"Full HD 1920x1080","Intel "," Core i7 6500U 2.5GHz",8,"256GB ",SSD,"Intel "," HD Graphics 520","Windows 10",1.45,68198
1242,Acer,Notebook,15.6,1366x768,"Intel "," Core i3 6006U 2.0GHz",4,"500GB ",HDD,"Intel "," HD Graphics 520",Linux,2.40,19277
1243,Dell,"2 in 1 Convertible",17.3,"Full HD / Touchscreen 1920x1080","Intel "," Core i7 7500U 2.7GHz",16,"512GB ",SSD,"Nvidia "," GeForce 940MX","Windows 10",2.77,95851
1244,HP,Notebook,14.0,"Full HD 1920x1080","Intel "," Core i5 6200U 2.3GHz",4,"256GB ",SSD,"Intel "," HD Graphics 520","Windows 7",1.54,58607
1246,Dell,Notebook,14.0,1366x768,"Intel "," Core i5 7200U 2.5GHz",4,"500GB ",HDD,"Intel "," HD Graphics 620","Windows 10",1.60,46620
1247,Asus,Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",16,"256GB ",HDD,"Nvidia "," GeForce GTX 1070","Windows 10",2.34,123876
1248,Lenovo,Notebook,15.6,"IPS Panel Full HD 1920x1080","Intel "," Core i5 7200U 2.5GHz",8,"256GB ",SSD,"Intel "," HD Graphics 620","No OS",2.30,30529
1249,Dell,"2 in 1 Convertible",13.3,"Quad HD+ / Touchscreen 3200x1800","Intel "," Core i5 7Y54 1.2GHz",8,"256GB ",SSD,"Intel "," HD Graphics 615","Windows 10",1.24,96597
1250,Dell,Notebook,15.6,1366x768,"Intel "," Pentium Quad Core N3710 1.6GHz",4,"500GB ",HDD,"Intel "," HD Graphics",Linux,2.20,17263
1251,HP,Notebook,15.6,1366x768,"AMD "," A6-Series 9220 2.5GHz",4,"500GB ",HDD,"AMD "," Radeon R4 Graphics","Windows 10",1.86,21259
1252,Lenovo,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i3 6100U 2.3GHz",6,"128GB ",SSD,"Nvidia "," GeForce 920MX","Windows 10",2.40,30316
1253,Lenovo,Notebook,14.0,"IPS Panel Full HD 1920x1080","Intel "," Core i5 6200U 2.3GHz",8,"256GB ",SSD,"Intel "," HD Graphics 520","Windows 10",1.90,57116
1254,Dell,Notebook,15.6,1366x768,"Intel "," Pentium Quad Core N3700 1.6GHz",4,"500GB ",HDD,"Intel "," HD Graphics","Windows 10",2.20,23656
1255,Asus,Notebook,15.6,1366x768,"Intel "," Celeron Dual Core N3350 1.1GHz",4,"1TB ",HDD,"Intel "," HD Graphics 500","Windows 10",2.00,18062
1256,Asus,Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",16,"128GB ",HDD,"Nvidia "," GeForce GTX 970M","Windows 10",4.00,101232
1257,Dell,Notebook,15.6,1366x768,"Intel "," Core i3 6006U 2GHz",4,"500GB ",HDD,"Intel "," HD Graphics 520","Windows 10",2.29,26107
1258,Lenovo,Notebook,15.6,"Full HD 1920x1080","Intel "," Core i7 6500U 2.5GHz",8,"1.0TB ",Hybrid,"AMD "," Radeon R5 M330","Windows 7",2.32,47686
1259,MSI,Gaming,15.6,"Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",8,"128GB ",HDD,"Nvidia "," GeForce GTX 960M","Windows 10",2.40,65481
1260,Lenovo,"2 in 1 Convertible",14.0,"Full HD / Touchscreen 1920x1080","Intel "," Core i5 6200U 2.3GHz",4,"128GB ",SSD,"Intel "," HD Graphics 520","Windows 10",1.80,44383
1261,Asus,Ultrabook,13.3,"IPS Panel Full HD 1920x1080","Intel "," Core M 6Y30 0.9GHz",8,"512GB ",SSD,"Intel "," HD Graphics 515","Windows 10",1.20,38841
1262,Dell,Notebook,15.6,1366x768,"Intel "," Core i3 7100U 2.4GHz",6,"1TB ",HDD,"Intel "," HD Graphics 620","Windows 10",2.30,24456
1263,Acer,Notebook,15.6,1366x768,"Intel "," Celeron Dual Core N3060 1.6GHz",4,"500GB ",HDD,"Intel "," HD Graphics 400",Linux,2.40,15398
1264,Dell,Notebook,15.6,1366x768,"Intel "," Celeron Dual Core N3050 1.6GHz",2,"500GB ",HDD,"Intel "," HD Graphics","Windows 10",2.20,20193
1265,Lenovo,Notebook,15.6,"IPS Panel Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",8,"1TB ",HDD,"Nvidia "," GeForce GTX 960M","Windows 10",2.60,47899
1266,HP,Notebook,15.6,"Full HD 1920x1080","AMD "," A9-Series 9410 2.9GHz",6,"1.0TB ",Hybrid,"AMD "," Radeon R7 M440","Windows 10",2.04,29303
1267,Dell,Notebook,15.6,1366x768,"Intel "," Core i7 7500U 2.7GHz",8,"1TB ",HDD,"AMD "," Radeon R5 M430",Linux,2.30,42943
1268,HP,Netbook,11.6,1366x768,"Intel "," Celeron Dual Core N3060 1.6GHz",2,"32GB ",STORAGE,"Intel "," HD Graphics 400","Windows 10",1.17,11136
1269,Asus,Notebook,15.6,1366x768,"Intel "," Core i7 6500U 2.5GHz",4,"500GB ",HDD,"Nvidia "," GeForce 920M","Windows 10",2.20,38379
1270,Lenovo,"2 in 1 Convertible",14.0,"IPS Panel Full HD / Touchscreen 1920x1080","Intel "," Core i7 6500U 2.5GHz",4,"128GB ",SSD,"Intel "," HD Graphics 520","Windows 10",1.80,33993
1271,Lenovo,"2 in 1 Convertible",13.3,"IPS Panel Quad HD+ / Touchscreen 3200x1800","Intel "," Core i7 6500U 2.5GHz",16,"512GB ",SSD,"Intel "," HD Graphics 520","Windows 10",1.30,79867
1272,Lenovo,Notebook,14.0,1366x768,"Intel "," Celeron Dual Core N3050 1.6GHz",2,"64GB ",STORAGE,"Intel "," HD Graphics","Windows 10",1.50,12201
1273,HP,Notebook,15.6,1366x768,"Intel "," Core i7 6500U 2.5GHz",6,"1TB ",HDD,"AMD "," Radeon R5 M330","Windows 10",2.19,40706
1274,Asus,Notebook,15.6,1366x768,"Intel "," Celeron Dual Core N3050 1.6GHz",4,"500GB ",HDD,"Intel "," HD Graphics","Windows 10",2.20,19660
1275,Asus,Ultrabook,13.3,"IPS Panel Full HD 1920x1080","Intel "," Core M 6Y30 0.9GHz",8,"512GB ",SSD,"Intel "," HD Graphics 515","Windows 10",1.20,38841
1276,Dell,Notebook,15.6,1366x768,"Intel "," Core i3 7100U 2.4GHz",6,"1TB ",HDD,"Intel "," HD Graphics 620","Windows 10",2.30,24456
1277,Acer,Notebook,15.6,1366x768,"Intel "," Celeron Dual Core N3060 1.6GHz",4,"500GB ",HDD,"Intel "," HD Graphics 400",Linux,2.40,15398
1278,Dell,Notebook,15.6,1366x768,"Intel "," Celeron Dual Core N3050 1.6GHz",2,"500GB ",HDD,"Intel "," HD Graphics","Windows 10",2.20,20193
1279,Lenovo,Notebook,15.6,"IPS Panel Full HD 1920x1080","Intel "," Core i7 6700HQ 2.6GHz",8,"1TB ",HDD,"Nvidia "," GeForce GTX 960M","Windows 10",2.60,47899
1280,HP,Notebook,15.6,"Full HD 1920x1080","AMD "," A9-Series 9410 2.9GHz",6,"1.0TB ",Hybrid,"AMD "," Radeon R7 M440","Windows 10",2.04,29303
1281,Dell,Notebook,15.6,1366x768,"Intel "," Core i7 7500U 2.7GHz",8,"1TB ",HDD,"AMD "," Radeon R5 M430",Linux,2.30,42943
1282,HP,Netbook,11.6,1366x768,"Intel "," Celeron Dual Core N3060 1.6GHz",2,"32GB ",STORAGE,"Intel "," HD Graphics 400","Windows 10",1.17,11136
